CREATION_DATE        =      2018-05-21T13:44:47
ORIGINATOR           =      ASTOS SOLUTIONS GMBH

META_START
LAGRANGIAN           =      L1
ORBIT NUMBER         =      10000
ORBIT DISTANCE       =      0.000100
MASS RATIO           =      0.0121439878
META_STOP

DATA_START

        JC           Period           x              z            dy/dt
   2.8081500612   2.6514433289   0.8782746902  -0.4387400370   0.1206807782
   2.8080552094   2.6516448054   0.8782322814  -0.4388306039   0.1207197982
   2.8079603477   2.6518461745   0.8781898622  -0.4389211660   0.1207588312
   2.8078654764   2.6520474358   0.8781474325  -0.4390117232   0.1207978769
   2.8077705955   2.6522485894   0.8781049924  -0.4391022756   0.1208369354
   2.8076757049   2.6524496354   0.8780625419  -0.4391928230   0.1208760066
   2.8075808046   2.6526505739   0.8780200809  -0.4392833655   0.1209150907
   2.8074858947   2.6528514049   0.8779776094  -0.4393739032   0.1209541875
   2.8073909751   2.6530521285   0.8779351276  -0.4394644359   0.1209932971
   2.8072960459   2.6532527448   0.8778926353  -0.4395549638   0.1210324194
   2.8072011070   2.6534532538   0.8778501325  -0.4396454867   0.1210715545
   2.8071061585   2.6536536556   0.8778076194  -0.4397360048   0.1211107023
   2.8070112003   2.6538539503   0.8777650958  -0.4398265179   0.1211498629
   2.8069162324   2.6540541379   0.8777225618  -0.4399170262   0.1211890362
   2.8068212549   2.6542542186   0.8776800173  -0.4400075295   0.1212282223
   2.8067262677   2.6544541923   0.8776374625  -0.4400980280   0.1212674211
   2.8066312708   2.6546540592   0.8775948972  -0.4401885215   0.1213066326
   2.8065362643   2.6548538193   0.8775523215  -0.4402790102   0.1213458569
   2.8064412481   2.6550534726   0.8775097353  -0.4403694939   0.1213850938
   2.8063462222   2.6552530193   0.8774671388  -0.4404599728   0.1214243435
   2.8062511866   2.6554524594   0.8774245319  -0.4405504467   0.1214636059
   2.8061561414   2.6556517930   0.8773819145  -0.4406409158   0.1215028810
   2.8060610865   2.6558510202   0.8773392868  -0.4407313799   0.1215421688
   2.8059660219   2.6560501409   0.8772966486  -0.4408218392   0.1215814693
   2.8058709476   2.6562491553   0.8772540000  -0.4409122935   0.1216207825
   2.8057758637   2.6564480635   0.8772113410  -0.4410027429   0.1216601084
   2.8056807701   2.6566468655   0.8771686717  -0.4410931875   0.1216994469
   2.8055856668   2.6568455614   0.8771259919  -0.4411836271   0.1217387982
   2.8054905538   2.6570441512   0.8770833017  -0.4412740618   0.1217781621
   2.8053954311   2.6572426351   0.8770406011  -0.4413644916   0.1218175387
   2.8053002987   2.6574410130   0.8769978902  -0.4414549165   0.1218569280
   2.8052051567   2.6576392851   0.8769551688  -0.4415453365   0.1218963299
   2.8051100049   2.6578374514   0.8769124371  -0.4416357515   0.1219357445
   2.8050148435   2.6580355119   0.8768696950  -0.4417261617   0.1219751717
   2.8049196724   2.6582334669   0.8768269424  -0.4418165670   0.1220146116
   2.8048244916   2.6584313162   0.8767841795  -0.4419069673   0.1220540641
   2.8047293011   2.6586290600   0.8767414063  -0.4419973627   0.1220935293
   2.8046341008   2.6588266984   0.8766986226  -0.4420877533   0.1221330071
   2.8045388909   2.6590242314   0.8766558286  -0.4421781389   0.1221724976
   2.8044436713   2.6592216590   0.8766130242  -0.4422685196   0.1222120007
   2.8043484420   2.6594189814   0.8765702094  -0.4423588954   0.1222515164
   2.8042532030   2.6596161987   0.8765273842  -0.4424492662   0.1222910447
   2.8041579543   2.6598133108   0.8764845487  -0.4425396322   0.1223305856
   2.8040626959   2.6600103178   0.8764417028  -0.4426299932   0.1223701392
   2.8039674277   2.6602072199   0.8763988465  -0.4427203493   0.1224097053
   2.8038721499   2.6604040171   0.8763559799  -0.4428107006   0.1224492841
   2.8037768624   2.6606007094   0.8763131029  -0.4429010468   0.1224888755
   2.8036815651   2.6607972969   0.8762702156  -0.4429913882   0.1225284794
   2.8035862582   2.6609937797   0.8762273179  -0.4430817247   0.1225680960
   2.8034909415   2.6611901578   0.8761844098  -0.4431720562   0.1226077251
   2.8033956151   2.6613864313   0.8761414914  -0.4432623828   0.1226473668
   2.8033002790   2.6615826003   0.8760985626  -0.4433527045   0.1226870211
   2.8032049332   2.6617786649   0.8760556235  -0.4434430213   0.1227266880
   2.8031095776   2.6619746251   0.8760126740  -0.4435333332   0.1227663674
   2.8030142124   2.6621704809   0.8759697142  -0.4436236401   0.1228060594
   2.8029188374   2.6623662325   0.8759267440  -0.4437139421   0.1228457640
   2.8028234527   2.6625618799   0.8758837635  -0.4438042392   0.1228854811
   2.8027280583   2.6627574231   0.8758407726  -0.4438945314   0.1229252108
   2.8026326542   2.6629528623   0.8757977714  -0.4439848186   0.1229649530
   2.8025372403   2.6631481975   0.8757547599  -0.4440751009   0.1230047078
   2.8024418167   2.6633434287   0.8757117380  -0.4441653783   0.1230444751
   2.8023463834   2.6635385561   0.8756687058  -0.4442556508   0.1230842550
   2.8022509403   2.6637335797   0.8756256633  -0.4443459183   0.1231240473
   2.8021554876   2.6639284996   0.8755826104  -0.4444361810   0.1231638523
   2.8020600250   2.6641233157   0.8755395472  -0.4445264386   0.1232036697
   2.8019645528   2.6643180283   0.8754964737  -0.4446166914   0.1232434996
   2.8018690708   2.6645126373   0.8754533899  -0.4447069392   0.1232833421
   2.8017735791   2.6647071429   0.8754102957  -0.4447971822   0.1233231971
   2.8016780777   2.6649015450   0.8753671912  -0.4448874201   0.1233630646
   2.8015825665   2.6650958438   0.8753240764  -0.4449776532   0.1234029446
   2.8014870456   2.6652900394   0.8752809513  -0.4450678813   0.1234428371
   2.8013915149   2.6654841317   0.8752378158  -0.4451581045   0.1234827421
   2.8012959745   2.6656781208   0.8751946700  -0.4452483227   0.1235226595
   2.8012004243   2.6658720069   0.8751515140  -0.4453385360   0.1235625895
   2.8011048644   2.6660657899   0.8751083476  -0.4454287444   0.1236025320
   2.8010092948   2.6662594700   0.8750651709  -0.4455189479   0.1236424869
   2.8009137154   2.6664530472   0.8750219839  -0.4456091464   0.1236824543
   2.8008181263   2.6666465216   0.8749787866  -0.4456993400   0.1237224342
   2.8007225274   2.6668398932   0.8749355790  -0.4457895286   0.1237624265
   2.8006269188   2.6670331621   0.8748923611  -0.4458797124   0.1238024313
   2.8005313004   2.6672263284   0.8748491329  -0.4459698911   0.1238424486
   2.8004356723   2.6674193921   0.8748058944  -0.4460600650   0.1238824783
   2.8003400344   2.6676123533   0.8747626455  -0.4461502339   0.1239225205
   2.8002443868   2.6678052121   0.8747193865  -0.4462403979   0.1239625751
   2.8001487287   2.6679979719   0.8746761143  -0.4463305569   0.1240026479
   2.8000530630   2.6681906231   0.8746328352  -0.4464207096   0.1240427268
   2.7999573857   2.6683831756   0.8745895451  -0.4465108591   0.1240828189
   2.7998616992   2.6685756251   0.8745462449  -0.4466010032   0.1241229232
   2.7997660027   2.6687679727   0.8745029343  -0.4466911425   0.1241630400
   2.7996702965   2.6689602182   0.8744596135  -0.4467812768   0.1242031692
   2.7995745806   2.6691523617   0.8744162824  -0.4468714062   0.1242433108
   2.7994788549   2.6693444033   0.8743729410  -0.4469615307   0.1242834649
   2.7993831194   2.6695363431   0.8743295894  -0.4470516502   0.1243236313
   2.7992873741   2.6697281810   0.8742862274  -0.4471417647   0.1243638102
   2.7991916191   2.6699199172   0.8742428552  -0.4472318743   0.1244040015
   2.7990958543   2.6701115517   0.8741994727  -0.4473219790   0.1244442051
   2.7990000798   2.6703030847   0.8741560800  -0.4474120787   0.1244844212
   2.7989042955   2.6704945161   0.8741126769  -0.4475021735   0.1245246497
   2.7988085014   2.6706858460   0.8740692636  -0.4475922633   0.1245648905
   2.7987126975   2.6708770745   0.8740258401  -0.4476823482   0.1246051437
   2.7986168839   2.6710682017   0.8739824063  -0.4477724281   0.1246454093
   2.7985210605   2.6712592276   0.8739389622  -0.4478625031   0.1246856873
   2.7984252273   2.6714501522   0.8738955078  -0.4479525732   0.1247259776
   2.7983293843   2.6716409757   0.8738520432  -0.4480426383   0.1247662803
   2.7982335316   2.6718316981   0.8738085684  -0.4481326984   0.1248065954
   2.7981376690   2.6720223195   0.8737650833  -0.4482227536   0.1248469228
   2.7980417967   2.6722128399   0.8737215879  -0.4483128038   0.1248872626
   2.7979459147   2.6724032594   0.8736780823  -0.4484028491   0.1249276148
   2.7978500228   2.6725935781   0.8736345664  -0.4484928894   0.1249679793
   2.7977541211   2.6727837960   0.8735910403  -0.4485829248   0.1250083561
   2.7976582097   2.6729739132   0.8735475039  -0.4486729552   0.1250487453
   2.7975622885   2.6731639298   0.8735039573  -0.4487629807   0.1250891468
   2.7974663575   2.6733538457   0.8734604005  -0.4488530012   0.1251295606
   2.7973704167   2.6735436611   0.8734168334  -0.4489430168   0.1251699868
   2.7972744661   2.6737333761   0.8733732561  -0.4490330274   0.1252104253
   2.7971785057   2.6739229907   0.8733296685  -0.4491230330   0.1252508761
   2.7970825355   2.6741125050   0.8732860707  -0.4492130337   0.1252913392
   2.7969865555   2.6743019189   0.8732424627  -0.4493030295   0.1253318147
   2.7968905658   2.6744912327   0.8731988444  -0.4493930202   0.1253723024
   2.7967945662   2.6746804463   0.8731552159  -0.4494830061   0.1254128025
   2.7966985569   2.6748695599   0.8731115772  -0.4495729869   0.1254533148
   2.7966025377   2.6750585734   0.8730679283  -0.4496629628   0.1254938395
   2.7965065088   2.6752474870   0.8730242691  -0.4497529337   0.1255343764
   2.7964104700   2.6754363007   0.8729805997  -0.4498428997   0.1255749256
   2.7963144215   2.6756250146   0.8729369201  -0.4499328607   0.1256154872
   2.7962183632   2.6758136286   0.8728932302  -0.4500228168   0.1256560610
   2.7961222950   2.6760021430   0.8728495302  -0.4501127679   0.1256966470
   2.7960262171   2.6761905578   0.8728058199  -0.4502027140   0.1257372454
   2.7959301293   2.6763788730   0.8727620994  -0.4502926552   0.1257778560
   2.7958340318   2.6765670886   0.8727183687  -0.4503825914   0.1258184789
   2.7957379244   2.6767552048   0.8726746278  -0.4504725226   0.1258591141
   2.7956418072   2.6769432216   0.8726308767  -0.4505624488   0.1258997615
   2.7955456802   2.6771311391   0.8725871154  -0.4506523701   0.1259404211
   2.7954495434   2.6773189574   0.8725433439  -0.4507422865   0.1259810931
   2.7953533968   2.6775066764   0.8724995621  -0.4508321978   0.1260217772
   2.7952572404   2.6776942963   0.8724557702  -0.4509221042   0.1260624736
   2.7951610742   2.6778818171   0.8724119680  -0.4510120057   0.1261031823
   2.7950648982   2.6780692388   0.8723681557  -0.4511019021   0.1261439032
   2.7949687123   2.6782565617   0.8723243332  -0.4511917936   0.1261846363
   2.7948725166   2.6784437856   0.8722805005  -0.4512816801   0.1262253816
   2.7947763112   2.6786309107   0.8722366575  -0.4513715617   0.1262661392
   2.7946800959   2.6788179371   0.8721928044  -0.4514614382   0.1263069090
   2.7945838707   2.6790048647   0.8721489411  -0.4515513098   0.1263476910
   2.7944876358   2.6791916937   0.8721050676  -0.4516411765   0.1263884852
   2.7943913910   2.6793784241   0.8720611839  -0.4517310381   0.1264292917
   2.7942951362   2.6795650571   0.8720172891  -0.4518208948   0.1264701123
   2.7941988723   2.6797515896   0.8719733853  -0.4519107460   0.1265109429
   2.7941025980   2.6799380249   0.8719294710  -0.4520005929   0.1265517860
   2.7940063139   2.6801243615   0.8718855466  -0.4520904346   0.1265926412
   2.7939100201   2.6803106000   0.8718416120  -0.4521802714   0.1266335086
   2.7938137163   2.6804967402   0.8717976673  -0.4522701032   0.1266743883
   2.7937174028   2.6806827823   0.8717537123  -0.4523599300   0.1267152801
   2.7936210795   2.6808687263   0.8717097472  -0.4524497518   0.1267561840
   2.7935247463   2.6810545722   0.8716657719  -0.4525395687   0.1267971002
   2.7934284032   2.6812403202   0.8716217865  -0.4526293806   0.1268380285
   2.7933320504   2.6814259703   0.8715777909  -0.4527191875   0.1268789690
   2.7932356877   2.6816115226   0.8715337851  -0.4528089894   0.1269199217
   2.7931393152   2.6817969771   0.8714897691  -0.4528987864   0.1269608865
   2.7930429328   2.6819823338   0.8714457430  -0.4529885783   0.1270018635
   2.7929465406   2.6821675929   0.8714017067  -0.4530783653   0.1270428526
   2.7928501386   2.6823527544   0.8713576603  -0.4531681473   0.1270838539
   2.7927537268   2.6825378184   0.8713136037  -0.4532579243   0.1271248673
   2.7926573051   2.6827227849   0.8712695370  -0.4533476963   0.1271658929
   2.7925608735   2.6829076540   0.8712254601  -0.4534374634   0.1272069306
   2.7924644322   2.6830924258   0.8711813730  -0.4535272254   0.1272479804
   2.7923679809   2.6832771002   0.8711372758  -0.4536169825   0.1272890424
   2.7922715199   2.6834616774   0.8710931684  -0.4537067346   0.1273301165
   2.7921750490   2.6836461575   0.8710490509  -0.4537964817   0.1273712027
   2.7920785682   2.6838305404   0.8710049233  -0.4538862238   0.1274123011
   2.7919820776   2.6840148263   0.8709607855  -0.4539759609   0.1274534116
   2.7918855772   2.6841990153   0.8709166376  -0.4540656930   0.1274945341
   2.7917890669   2.6843831073   0.8708724795  -0.4541554202   0.1275356688
   2.7916925468   2.6845671024   0.8708283113  -0.4542451423   0.1275768156
   2.7915960168   2.6847510007   0.8707841329  -0.4543348595   0.1276179745
   2.7914994770   2.6849348023   0.8707399444  -0.4544245716   0.1276591455
   2.7914029273   2.6851185072   0.8706957458  -0.4545142788   0.1277003286
   2.7913063678   2.6853021155   0.8706515370  -0.4546039810   0.1277415238
   2.7912097984   2.6854856273   0.8706073181  -0.4546936782   0.1277827311
   2.7911132192   2.6856690425   0.8705630891  -0.4547833704   0.1278239505
   2.7910166301   2.6858523613   0.8705188500  -0.4548730576   0.1278651819
   2.7909200312   2.6860355837   0.8704746007  -0.4549627398   0.1279064254
   2.7908234224   2.6862187098   0.8704303413  -0.4550524170   0.1279476810
   2.7907268037   2.6864017397   0.8703860718  -0.4551420892   0.1279889487
   2.7906301752   2.6865846733   0.8703417921  -0.4552317564   0.1280302284
   2.7905335369   2.6867675108   0.8702975024  -0.4553214186   0.1280715202
   2.7904368886   2.6869502523   0.8702532025  -0.4554110759   0.1281128241
   2.7903402306   2.6871328977   0.8702088925  -0.4555007281   0.1281541400
   2.7902435626   2.6873154472   0.8701645724  -0.4555903753   0.1281954680
   2.7901468848   2.6874979008   0.8701202422  -0.4556800175   0.1282368080
   2.7900501971   2.6876802585   0.8700759018  -0.4557696547   0.1282781601
   2.7899534996   2.6878625205   0.8700315514  -0.4558592870   0.1283195242
   2.7898567922   2.6880446867   0.8699871908  -0.4559489142   0.1283609003
   2.7897600750   2.6882267573   0.8699428202  -0.4560385364   0.1284022885
   2.7896633478   2.6884087323   0.8698984394  -0.4561281536   0.1284436887
   2.7895666109   2.6885906118   0.8698540485  -0.4562177658   0.1284851009
   2.7894698640   2.6887723958   0.8698096476  -0.4563073730   0.1285265252
   2.7893731073   2.6889540843   0.8697652365  -0.4563969752   0.1285679615
   2.7892763407   2.6891356776   0.8697208153  -0.4564865724   0.1286094098
   2.7891795642   2.6893171755   0.8696763841  -0.4565761646   0.1286508701
   2.7890827779   2.6894985782   0.8696319427  -0.4566657518   0.1286923424
   2.7889859817   2.6896798857   0.8695874912  -0.4567553339   0.1287338267
   2.7888891756   2.6898611018   0.8695430297  -0.4568449111   0.1287753229
   2.7887923597   2.6900422192   0.8694985581  -0.4569344832   0.1288168313
   2.7886955338   2.6902232415   0.8694540763  -0.4570240504   0.1288583516
   2.7885986981   2.6904041689   0.8694095845  -0.4571136125   0.1288998839
   2.7885018526   2.6905850014   0.8693650826  -0.4572031697   0.1289414282
   2.7884049971   2.6907657392   0.8693205706  -0.4572927218   0.1289829845
   2.7883081318   2.6909463821   0.8692760486  -0.4573822689   0.1290245528
   2.7882112566   2.6911269304   0.8692315164  -0.4574718110   0.1290661330
   2.7881143715   2.6913073840   0.8691869742  -0.4575613480   0.1291077253
   2.7880174765   2.6914877430   0.8691424219  -0.4576508801   0.1291493295
   2.7879205717   2.6916680075   0.8690978595  -0.4577404072   0.1291909457
   2.7878236569   2.6918481776   0.8690532871  -0.4578299292   0.1292325738
   2.7877267323   2.6920282532   0.8690087046  -0.4579194462   0.1292742139
   2.7876297978   2.6922082345   0.8689641120  -0.4580089582   0.1293158659
   2.7875328535   2.6923881215   0.8689195093  -0.4580984652   0.1293575300
   2.7874358992   2.6925679143   0.8688748966  -0.4581879672   0.1293992059
   2.7873389351   2.6927476130   0.8688302738  -0.4582774641   0.1294408938
   2.7872419610   2.6929272175   0.8687856409  -0.4583669561   0.1294825937
   2.7871449771   2.6931067279   0.8687409980  -0.4584564430   0.1295243055
   2.7870479833   2.6932861444   0.8686963450  -0.4585459249   0.1295660292
   2.7869509796   2.6934654670   0.8686516820  -0.4586354017   0.1296077649
   2.7868539660   2.6936446956   0.8686070089  -0.4587248736   0.1296495125
   2.7867569425   2.6938238305   0.8685623257  -0.4588143404   0.1296912720
   2.7866599092   2.6940028716   0.8685176325  -0.4589038022   0.1297330434
   2.7865628659   2.6941818190   0.8684729292  -0.4589932590   0.1297748268
   2.7864658128   2.6943606728   0.8684282159  -0.4590827108   0.1298166221
   2.7863687497   2.6945394330   0.8683834926  -0.4591721575   0.1298584293
   2.7862716768   2.6947180996   0.8683387591  -0.4592615992   0.1299002484
   2.7861745940   2.6948966728   0.8682940157  -0.4593510359   0.1299420794
   2.7860775013   2.6950751526   0.8682492622  -0.4594404676   0.1299839223
   2.7859803986   2.6952535391   0.8682044986  -0.4595298942   0.1300257772
   2.7858832861   2.6954318323   0.8681597250  -0.4596193158   0.1300676439
   2.7857861637   2.6956100322   0.8681149414  -0.4597087324   0.1301095225
   2.7856890314   2.6957881390   0.8680701477  -0.4597981440   0.1301514130
   2.7855918892   2.6959661527   0.8680253440  -0.4598875505   0.1301933154
   2.7854947371   2.6961440733   0.8679805303  -0.4599769520   0.1302352296
   2.7853975751   2.6963219009   0.8679357065  -0.4600663485   0.1302771558
   2.7853004034   2.6964996345   0.8678908736  -0.4601557399   0.1303190919
   2.7852032211   2.6966772773   0.8678460295  -0.4602451268   0.1303610420
   2.7851060295   2.6968548260   0.8678011757  -0.4603345080   0.1304030037
   2.7850088278   2.6970322823   0.8677563118  -0.4604238844   0.1304449773
   2.7849116163   2.6972096458   0.8677114379  -0.4605132557   0.1304869628
   2.7848143949   2.6973869166   0.8676665539  -0.4606026220   0.1305289602
   2.7847171636   2.6975640949   0.8676216599  -0.4606919832   0.1305709694
   2.7846199223   2.6977411807   0.8675767559  -0.4607813394   0.1306129905
   2.7845226712   2.6979181739   0.8675318419  -0.4608706906   0.1306550234
   2.7844254101   2.6980950748   0.8674869179  -0.4609600367   0.1306970681
   2.7843281392   2.6982718833   0.8674419838  -0.4610493778   0.1307391247
   2.7842308583   2.6984485995   0.8673970397  -0.4611387138   0.1307811932
   2.7841335675   2.6986252235   0.8673520856  -0.4612280449   0.1308232734
   2.7840362668   2.6988017553   0.8673071215  -0.4613173708   0.1308653656
   2.7839389562   2.6989781949   0.8672621474  -0.4614066918   0.1309074695
   2.7838416357   2.6991545425   0.8672171633  -0.4614960077   0.1309495853
   2.7837443053   2.6993307981   0.8671721692  -0.4615853185   0.1309917128
   2.7836469650   2.6995069617   0.8671271650  -0.4616746243   0.1310338523
   2.7835496147   2.6996830334   0.8670821509  -0.4617639251   0.1310760035
   2.7834522546   2.6998590133   0.8670371268  -0.4618532208   0.1311181665
   2.7833548845   2.7000349014   0.8669920926  -0.4619425115   0.1311603414
   2.7832575045   2.7002106978   0.8669470485  -0.4620317972   0.1312025280
   2.7831601146   2.7003864025   0.8669019943  -0.4621210778   0.1312447265
   2.7830627148   2.7005620156   0.8668569302  -0.4622103533   0.1312869367
   2.7829653050   2.7007375372   0.8668118561  -0.4622996238   0.1313291588
   2.7828678854   2.7009129672   0.8667667719  -0.4623888893   0.1313713926
   2.7827704558   2.7010883058   0.8667216778  -0.4624781497   0.1314136383
   2.7826730163   2.7012635531   0.8666765737  -0.4625674051   0.1314558957
   2.7825755669   2.7014387090   0.8666314596  -0.4626566554   0.1314981649
   2.7824781075   2.7016137737   0.8665863355  -0.4627459006   0.1315404459
   2.7823806383   2.7017887471   0.8665412014  -0.4628351409   0.1315827386
   2.7822831591   2.7019636294   0.8664960574  -0.4629243760   0.1316250432
   2.7821856700   2.7021384206   0.8664509033  -0.4630136061   0.1316673595
   2.7820881709   2.7023131207   0.8664057393  -0.4631028312   0.1317096876
   2.7819906620   2.7024877299   0.8663605653  -0.4631920512   0.1317520274
   2.7818931431   2.7026622482   0.8663153813  -0.4632812662   0.1317943790
   2.7817956143   2.7028366756   0.8662701873  -0.4633704761   0.1318367424
   2.7816980756   2.7030110121   0.8662249834  -0.4634596809   0.1318791175
   2.7816005269   2.7031852579   0.8661797695  -0.4635488807   0.1319215044
   2.7815029683   2.7033594131   0.8661345456  -0.4636380755   0.1319639030
   2.7814053998   2.7035334775   0.8660893117  -0.4637272652   0.1320063133
   2.7813078214   2.7037074514   0.8660440679  -0.4638164498   0.1320487354
   2.7812102330   2.7038813348   0.8659988141  -0.4639056294   0.1320911693
   2.7811126347   2.7040551277   0.8659535503  -0.4639948039   0.1321336148
   2.7810150265   2.7042288302   0.8659082766  -0.4640839733   0.1321760721
   2.7809174083   2.7044024423   0.8658629929  -0.4641731377   0.1322185412
   2.7808197802   2.7045759641   0.8658176993  -0.4642622971   0.1322610219
   2.7807221422   2.7047493957   0.8657723957  -0.4643514513   0.1323035144
   2.7806244943   2.7049227371   0.8657270821  -0.4644406006   0.1323460186
   2.7805268364   2.7050959884   0.8656817586  -0.4645297447   0.1323885345
   2.7804291685   2.7052691495   0.8656364251  -0.4646188838   0.1324310622
   2.7803314908   2.7054422207   0.8655910816  -0.4647080178   0.1324736015
   2.7802338031   2.7056152019   0.8655457283  -0.4647971468   0.1325161525
   2.7801361055   2.7057880932   0.8655003649  -0.4648862707   0.1325587153
   2.7800383979   2.7059608946   0.8654549916  -0.4649753895   0.1326012897
   2.7799406804   2.7061336062   0.8654096084  -0.4650645033   0.1326438759
   2.7798429530   2.7063062281   0.8653642152  -0.4651536120   0.1326864737
   2.7797452156   2.7064787604   0.8653188120  -0.4652427157   0.1327290832
   2.7796474683   2.7066512029   0.8652733990  -0.4653318142   0.1327717045
   2.7795497110   2.7068235560   0.8652279759  -0.4654209077   0.1328143374
   2.7794519438   2.7069958195   0.8651825430  -0.4655099962   0.1328569819
   2.7793541667   2.7071679935   0.8651371001  -0.4655990795   0.1328996382
   2.7792563796   2.7073400781   0.8650916472  -0.4656881578   0.1329423061
   2.7791585826   2.7075120734   0.8650461845  -0.4657772310   0.1329849857
   2.7790607757   2.7076839794   0.8650007118  -0.4658662992   0.1330276770
   2.7789629588   2.7078557962   0.8649552291  -0.4659553623   0.1330703800
   2.7788651319   2.7080275237   0.8649097365  -0.4660444203   0.1331130946
   2.7787672952   2.7081991622   0.8648642340  -0.4661334732   0.1331558208
   2.7786694484   2.7083707116   0.8648187216  -0.4662225211   0.1331985587
   2.7785715918   2.7085421719   0.8647731992  -0.4663115639   0.1332413083
   2.7784737251   2.7087135433   0.8647276669  -0.4664006016   0.1332840695
   2.7783758486   2.7088848258   0.8646821247  -0.4664896342   0.1333268424
   2.7782779621   2.7090560195   0.8646365726  -0.4665786618   0.1333696269
   2.7781800656   2.7092271243   0.8645910105  -0.4666676843   0.1334124231
   2.7780821592   2.7093981405   0.8645454385  -0.4667567017   0.1334552308
   2.7779842429   2.7095690679   0.8644998566  -0.4668457140   0.1334980503
   2.7778863166   2.7097399067   0.8644542648  -0.4669347212   0.1335408813
   2.7777883803   2.7099106569   0.8644086631  -0.4670237234   0.1335837240
   2.7776904341   2.7100813187   0.8643630514  -0.4671127205   0.1336265783
   2.7775924780   2.7102518919   0.8643174299  -0.4672017125   0.1336694442
   2.7774945119   2.7104223768   0.8642717984  -0.4672906994   0.1337123218
   2.7773965358   2.7105927733   0.8642261570  -0.4673796813   0.1337552110
   2.7772985498   2.7107630815   0.8641805057  -0.4674686581   0.1337981117
   2.7772005539   2.7109333015   0.8641348445  -0.4675576297   0.1338410241
   2.7771025480   2.7111034332   0.8640891734  -0.4676465963   0.1338839481
   2.7770045321   2.7112734769   0.8640434924  -0.4677355578   0.1339268837
   2.7769065063   2.7114434324   0.8639978015  -0.4678245143   0.1339698309
   2.7768084706   2.7116133000   0.8639521007  -0.4679134656   0.1340127897
   2.7767104249   2.7117830796   0.8639063900  -0.4680024118   0.1340557601
   2.7766123692   2.7119527713   0.8638606694  -0.4680913530   0.1340987421
   2.7765143036   2.7121223751   0.8638149389  -0.4681802891   0.1341417356
   2.7764162280   2.7122918911   0.8637691985  -0.4682692201   0.1341847408
   2.7763181424   2.7124613193   0.8637234482  -0.4683581460   0.1342277575
   2.7762200470   2.7126306599   0.8636776880  -0.4684470668   0.1342707858
   2.7761219415   2.7127999129   0.8636319179  -0.4685359825   0.1343138257
   2.7760238261   2.7129690782   0.8635861379  -0.4686248931   0.1343568772
   2.7759257007   2.7131381560   0.8635403481  -0.4687137987   0.1343999402
   2.7758275654   2.7133071464   0.8634945483  -0.4688026991   0.1344430148
   2.7757294201   2.7134760493   0.8634487387  -0.4688915945   0.1344861010
   2.7756312649   2.7136448648   0.8634029192  -0.4689804847   0.1345291987
   2.7755330997   2.7138135931   0.8633570898  -0.4690693699   0.1345723080
   2.7754349245   2.7139822341   0.8633112505  -0.4691582500   0.1346154288
   2.7753367394   2.7141507879   0.8632654013  -0.4692471249   0.1346585612
   2.7752385443   2.7143192545   0.8632195423  -0.4693359948   0.1347017052
   2.7751403392   2.7144876341   0.8631736734  -0.4694248596   0.1347448606
   2.7750421242   2.7146559266   0.8631277946  -0.4695137193   0.1347880277
   2.7749438993   2.7148241321   0.8630819060  -0.4696025738   0.1348312062
   2.7748456643   2.7149922507   0.8630360074  -0.4696914233   0.1348743963
   2.7747474194   2.7151602824   0.8629900990  -0.4697802677   0.1349175980
   2.7746491646   2.7153282273   0.8629441807  -0.4698691070   0.1349608111
   2.7745508997   2.7154960854   0.8628982526  -0.4699579412   0.1350040358
   2.7744526249   2.7156638568   0.8628523146  -0.4700467703   0.1350472721
   2.7743543402   2.7158315415   0.8628063667  -0.4701355943   0.1350905198
   2.7742560454   2.7159991396   0.8627604090  -0.4702244131   0.1351337791
   2.7741577408   2.7161666512   0.8627144414  -0.4703132269   0.1351770498
   2.7740594261   2.7163340763   0.8626684639  -0.4704020356   0.1352203321
   2.7739611015   2.7165014149   0.8626224766  -0.4704908391   0.1352636259
   2.7738627669   2.7166686671   0.8625764794  -0.4705796376   0.1353069312
   2.7737644223   2.7168358330   0.8625304724  -0.4706684310   0.1353502480
   2.7736660678   2.7170029127   0.8624844555  -0.4707572192   0.1353935764
   2.7735677033   2.7171699060   0.8624384288  -0.4708460023   0.1354369162
   2.7734693288   2.7173368132   0.8623923922  -0.4709347804   0.1354802675
   2.7733709444   2.7175036343   0.8623463457  -0.4710235533   0.1355236303
   2.7732725500   2.7176703693   0.8623002894  -0.4711123211   0.1355670046
   2.7731741456   2.7178370183   0.8622542233  -0.4712010838   0.1356103903
   2.7730757313   2.7180035813   0.8622081473  -0.4712898414   0.1356537876
   2.7729773069   2.7181700585   0.8621620615  -0.4713785939   0.1356971963
   2.7728788727   2.7183364497   0.8621159658  -0.4714673413   0.1357406166
   2.7727804284   2.7185027552   0.8620698603  -0.4715560835   0.1357840482
   2.7726819742   2.7186689749   0.8620237449  -0.4716448207   0.1358274914
   2.7725835100   2.7188351089   0.8619776197  -0.4717335527   0.1358709460
   2.7724850358   2.7190011572   0.8619314847  -0.4718222796   0.1359144121
   2.7723865516   2.7191671200   0.8618853398  -0.4719110014   0.1359578897
   2.7722880575   2.7193329973   0.8618391851  -0.4719997181   0.1360013787
   2.7721895534   2.7194987890   0.8617930205  -0.4720884297   0.1360448792
   2.7720910393   2.7196644953   0.8617468462  -0.4721771361   0.1360883911
